Id,Layer,Path,CreatedDate,CreatedUser,CreatedUserId,ModifiedDate,ModifiedUser,ModifiedUserId,Title,Description,tenbenhvien,hinhthuctochuc,giayphep,ngaycap,diachi,quanhuyen,phuongxa,vitri,ghichu,dienthoai,chuyenmon
4ebb80bb-3abd-45f5-9d3e-578a268331d2,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/77b2ad37-030c-4777-a5d8-dd0faeefca9d,2023-08-07T02:52:53.000Z,admin,2,2023-08-07T02:52:53.000Z,admin,2,Bệnh viện Ung Bướu,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Ung Bướu,,,0001-01-01T00:00:00Z,"6 Nguyễn Huy Lượng, Phường 14, Quận Bình Thạnh",,,"{""type"":""Point"",""coordinates"":[106.695346,10.805408]}",,,
771db1ef-0540-47e4-955e-7cedd092d4fd,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/82c845d9-d8b8-4396-bcfb-40e99df52d98,2023-08-07T02:52:57.000Z,admin,2,2023-08-07T02:52:57.000Z,admin,2,Bệnh viện Nguyễn Trãi,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Nguyễn Trãi,,,0001-01-01T00:00:00Z,"314 Nguyễn Trãi, Phường 8, Quận 5",,,"{""type"":""Point"",""coordinates"":[106.675055,10.755933]}",,,
5e22df5a-af93-4780-9e3a-feac5da2eae9,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/2e64685d-a8e1-4e84-8ed4-255dc9a71b62,2023-08-07T02:53:03.000Z,admin,2,2023-08-07T02:53:03.000Z,admin,2,Bệnh viện Quận Bình Tân,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Quận Bình Tân,,,0001-01-01T00:00:00Z,"809 Hương Lộ 2, phường Bình Trị Đông A, Quận Bình Tân",,,"{""type"":""Point"",""coordinates"":[106.603075952232,10.7648521038347]}",,,
c8b5b612-132f-4364-96ad-3c7488283d4d,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/ff3e4d4b-b923-406e-b4d0-1cdfcb827b10,2023-08-07T02:53:06.000Z,admin,2,2023-08-07T02:53:06.000Z,admin,2,Bệnh viện Gia An 115,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Gia An 115,,,0001-01-01T00:00:00Z,"Số 5 đường số 17A, Phường Bình Trị Đông B, Quận Bình Tân",,,"{""type"":""Point"",""coordinates"":[106.607605218887,10.7406395887292]}",,,
547ac389-b0e1-486c-8164-c5210b4c91dc,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/12471c46-b1f5-444b-98f5-e14e3ba1adf9,2023-08-07T02:53:08.000Z,admin,2,2023-08-07T02:53:08.000Z,admin,2,Bệnh viện Đa Khoa Tân Hưng,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Đa Khoa Tân Hưng,,,0001-01-01T00:00:00Z,"871 Trần Xuân Soạn, Phường Tân Hưng, Quận 7",,,"{""type"":""Point"",""coordinates"":[106.696358579175,10.7516686510015]}",,,
d645d96b-9b72-48f5-ae6f-411123e1eea2,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/c47946e7-fbab-4aa3-88e3-f28450cf0df5,2023-08-07T02:53:15.000Z,admin,2,2023-08-07T02:53:15.000Z,admin,2,Bệnh viện Thẩm mỹ KoreanStar Sao Hàn,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Thẩm mỹ KoreanStar Sao Hàn,,,0001-01-01T00:00:00Z,"781 C9 Lê Hồng Phong, Phường 12, Quận 10",,,"{""type"":""Point"",""coordinates"":[106.672161,10.772395]}",,,
6fdaee0c-d816-449a-ae8e-978443698873,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/80dc30b7-b213-459e-ba33-422b4da991d2,2023-08-07T02:53:16.000Z,admin,2,2023-08-07T02:53:16.000Z,admin,2,Bệnh viện Quốc tế City,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Quốc tế City,,,0001-01-01T00:00:00Z,"3 đường số 17A, Phường Bình Trị Đông B, Quận Bình Tân",,,"{""type"":""Point"",""coordinates"":[106.608962416649,10.7417490138956]}",,,
776a5419-cbf7-46b2-b9e6-da603784fe10,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/e5ca8030-b2d4-4dd4-8774-4c9e6bf1b00c,2023-08-07T02:53:17.000Z,admin,2,2023-08-07T02:53:17.000Z,admin,2,Bệnh viện Phẫu thuật thẩm mỹ - Răng hàm mặt Worldwide tp.HCM,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Phẫu thuật thẩm mỹ - Răng hàm mặt Worldwide tp.HCM,,,0001-01-01T00:00:00Z,"244A Cống Huỳnh, Phường Phạm Ngũ Lão, Quận 1",,,"{""type"":""Point"",""coordinates"":[106.689536,10.766188]}",,,
aed43ab5-cfa2-48a6-89a3-d7e3c59d4487,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/b6025b8d-d77e-4dc0-a15f-5e3b573c4696,2023-08-07T02:53:18.000Z,admin,2,2023-08-07T02:53:18.000Z,admin,2,Bệnh viện Gaya Việt - Hàn,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Gaya Việt - Hàn,,,0001-01-01T00:00:00Z,"23-23A Trương Công Định, Phường 13, Quận Tân Bình",,,"{""type"":""Point"",""coordinates"":[106.639706,10.803735]}",,,
b03b1f57-023c-4be0-afa0-84a8ac36fc8a,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/ef27c50d-a45a-4ed9-b7e9-7ec96701d5d4,2023-08-07T02:53:20.000Z,admin,2,2023-08-07T02:53:20.000Z,admin,2,Bệnh viện Thẩm Mỹ Kỳ Hòa - MEDIKA,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Thẩm Mỹ Kỳ Hòa - MEDIKA,,,0001-01-01T00:00:00Z,"262 Đường 3/2 Phường 12, Quận 10",,,"{""type"":""Point"",""coordinates"":[106.672407,10.770723]}",,,
f6d1cff4-5ef3-4ecc-9aee-fe578074e7c6,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/98207305-9dc7-4122-8370-6c762a0ee325,2023-08-07T02:53:20.000Z,admin,2,2023-08-07T02:53:20.000Z,admin,2,Bệnh viện Bưu Điện Thành phố,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Bưu Điện Thành phố,,,0001-01-01T00:00:00Z,"Lô 9B, Thành Thái, Phường 15, Quận 10",,,"{""type"":""Point"",""coordinates"":[106.66107988,10.778804427]}",,,
1b2a756f-78a8-4a7e-aaaa-edbf0cf33309,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/b1725801-154f-4d89-90ce-8c8fef6d0c46,2023-08-07T02:53:20.000Z,admin,2,2023-08-07T02:53:20.000Z,admin,2,Bệnh viện Công An,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Công An,,,0001-01-01T00:00:00Z,"126 Hải Thượng Lãn Ông, Phường 10, Quận 5",,,"{""type"":""Point"",""coordinates"":[106.660798,10.750955]}",,,
339a3ce1-15b3-45f5-b4ef-97df6dbbc966,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/8d4bbc65-0e97-46e7-ab9d-eb2ab1c9c3ca,2023-08-07T02:53:22.000Z,admin,2,2023-08-07T02:53:22.000Z,admin,2,Bệnh viện Tai Mũi Họng Sài Gòn,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Tai Mũi Họng Sài Gòn,,,0001-01-01T00:00:00Z,"1-3 Trịnh Văn Cấn, Phường Cầu Ông Lãnh, Quận 1",,,"{""type"":""Point"",""coordinates"":[106.696639,10.767374]}",,,
b6be950a-7624-40b0-be0f-787d0e4977fe,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/d6e2de0d-b009-4b3d-99e2-03a5e9c48064,2023-08-07T02:53:25.000Z,admin,2,2023-08-07T02:53:25.000Z,admin,2,Bệnh viện mắt quốc tế Việt Nga,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện mắt quốc tế Việt Nga,,,0001-01-01T00:00:00Z,"1 đường 3/2, Phường 11, Quận 10",,,"{""type"":""Point"",""coordinates"":[106.680899262428,10.7769006584205]}",,,
11f80bea-4d54-4772-868b-2566242cac5e,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/d710752d-e4f7-4e20-97df-b141365d654a,2023-08-07T02:53:26.000Z,admin,2,2023-08-07T02:53:26.000Z,admin,2,Bệnh viện Răng Hàm Mặt,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Răng Hàm Mặt,,,0001-01-01T00:00:00Z,"265 Trần Hưng Đạo, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh",,,"{""type"":""Point"",""coordinates"":[106.69178369328881,10.763629596876427]}",,,
e5533c40-f135-43fd-8429-123a802dc619,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/e0125739-4d86-4e4a-97a9-801442ac359f,2023-08-07T02:53:27.000Z,admin,2,2023-08-07T02:53:27.000Z,admin,2,Bệnh viện Quận Bình Thạnh,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Quận Bình Thạnh,,,0001-01-01T00:00:00Z,"112 A-B Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh",,,"{""type"":""Point"",""coordinates"":[106.696579456329,10.7982557821567]}",,,
b6318512-f0a7-4718-a5bc-5a92dd9c7e1c,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/2cd1b703-b829-421a-b991-ab2184aa2ce5,2023-08-07T02:52:55.000Z,admin,2,2023-08-07T02:52:55.000Z,admin,2,Bệnh viện Phục hồi chức năng – Điều trị bệnh nghề nghiệp,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Phục hồi chức năng – Điều trị bệnh nghề nghiệp,,,0001-01-01T00:00:00Z,"125/61 Âu Dương Lân, Phường 2, Quận 8",,,"{""type"":""Point"",""coordinates"":[106.68612,10.740515]}",,,
bf45a987-26e3-4344-9777-9a11eb4fbdec,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/3319a106-de39-4236-bd7f-faee4f404c76,2023-08-07T02:52:56.000Z,admin,2,2023-08-07T02:52:56.000Z,admin,2,Bệnh viện Chấn thương Chỉnh hình,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Chấn thương Chỉnh hình,,,0001-01-01T00:00:00Z,"929 Trần Hưng Đạo, Phường 1, Quận 5",,,"{""type"":""Point"",""coordinates"":[106.678329,10.754455]}",,,
301b2eff-e4d4-438c-8ee9-799f30f1e511,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/a547d831-782e-4b09-a727-7e786df30291,2023-08-07T02:52:57.000Z,admin,2,2023-08-07T02:52:57.000Z,admin,2,Viện Tim TP. HCM,dataexport_8_7_2023_9_11 am.xlsx,Viện Tim TP. HCM,,,0001-01-01T00:00:00Z,"86/4 Thành Thái, Phường 12, Quận 10",,,"{""type"":""Point"",""coordinates"":[106.66565684,10.77235848]}",,,
4a817baf-2d79-4c78-b949-b302d75702c6,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/40ce38ca-b521-4e33-b946-1f01dffe4d4f,2023-08-07T02:52:59.000Z,admin,2,2023-08-07T02:52:59.000Z,admin,2,Bệnh viện Quận 7,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Quận 7,,,0001-01-01T00:00:00Z,"101 Nguyễn Thị Thập, phường Tân Phú, Quận 7",,,"{""type"":""Point"",""coordinates"":[106.723153850065,10.7378773525007]}",,,
de01068e-404e-4d04-854a-685e1aec1671,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/4d701bb5-d1c7-4c09-9915-bd20e843c68b,2023-08-07T02:53:00.000Z,admin,2,2023-08-07T02:53:00.000Z,admin,2,Bệnh viện huyện Nhà Bè,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện huyện Nhà Bè,,,0001-01-01T00:00:00Z,"281A Lê Văn Lương. Ấp 3, Xã Phước Kiểng, Huyện Nhà Bè",,,"{""type"":""Point"",""coordinates"":[106.702494,10.709341]}",,,
f1ab793f-12c5-42f8-9e7c-ad943229e810,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/8c59ef08-0702-47ba-9f3c-f459bbb56d1a,2023-08-07T02:53:02.000Z,admin,2,2023-08-07T02:53:02.000Z,admin,2,Bệnh viện đa khoa Sài Gòn,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện đa khoa Sài Gòn,,,0001-01-01T00:00:00Z,"125 Lê Lợi, Phường Bến Thành, Quận 1",,,"{""type"":""Point"",""coordinates"":[106.698914,10.771737]}",,,
8dfa3a75-12b8-456b-81c6-350cfa68015b,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/d278e598-8d03-4abd-be8c-4cf75209df22,2023-08-07T02:53:02.000Z,admin,2,2023-08-07T02:53:02.000Z,admin,2,Bệnh viện SAIGON-ITO Phú Nhuận,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện SAIGON-ITO Phú Nhuận,,,0001-01-01T00:00:00Z,"140C Nguyễn Trọng Tuyển, Phường 8, Quận Phú Nhuận",,,"{""type"":""Point"",""coordinates"":[106.67694,10.797776]}",,,
339c52a6-0cb0-4598-bbc2-c6bf761eed81,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/fc248022-9709-4685-adbe-8356f03d810b,2023-08-07T02:53:04.000Z,admin,2,2023-08-07T02:53:04.000Z,admin,2,Trung tâm Y tế Huyện Cần Giờ,dataexport_8_7_2023_9_11 am.xlsx,Trung tâm Y tế Huyện Cần Giờ,,,0001-01-01T00:00:00Z,"Lương Văn Nho, Khu phố Miễu Ba, Cần Giờ, Thành phố Hồ Chí Minh",,,"{""type"":""Point"",""coordinates"":[106.962951,10.412571]}",,,
0d471e2a-1135-4888-952f-b5d67dac7ac9,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/cce86fdc-96ce-49f5-a697-a0ee0020276c,2023-08-07T02:53:05.000Z,admin,2,2023-08-07T02:53:05.000Z,admin,2,Bệnh viện Đa khoa Tâm Trí Sài Gòn,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Đa khoa Tâm Trí Sài Gòn,,,0001-01-01T00:00:00Z,"171 Trường Chinh, Phường Tân Nhất Thới, Quận 12",,,"{""type"":""Point"",""coordinates"":[106.622045,10.83174]}",,,
bcd79b96-9396-43a5-b643-48d20c56a36b,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/eca8ed8b-a2af-44d5-b55d-0ad9592e397c,2023-08-07T02:53:07.000Z,admin,2,2023-08-07T02:53:07.000Z,admin,2,Bệnh viện Thành phố Thủ Đức,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Thành phố Thủ Đức,,,0001-01-01T00:00:00Z,"29 Phú Châu, Phường Tam Phú, Quận Thủ Đức",,,"{""type"":""Point"",""coordinates"":[106.745652,10.863635]}",,,
6d775f10-243d-44d4-a56f-a262305ecf12,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/c6f3459f-ac8d-43d5-84ac-8c0951de0f31,2023-08-07T02:53:09.000Z,admin,2,2023-08-07T02:53:09.000Z,admin,2,Bệnh viện Đa khoa Hoàn Mỹ Sài Gòn,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Đa khoa Hoàn Mỹ Sài Gòn,,,0001-01-01T00:00:00Z,"số 60-60A, Phan Xích Long, Phường 1, Quận Phú Nhuận",,,"{""type"":""Point"",""coordinates"":[106.684335,10.800221]}",,,
dc0b6a47-1fea-4103-9ad7-f4913e7f158f,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/988c767e-8dfb-4290-aa60-420fbcd415a6,2023-08-07T02:53:10.000Z,admin,2,2023-08-07T02:53:10.000Z,admin,2,Bệnh viện Đa khoa Mỹ Đức,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Đa khoa Mỹ Đức,,,0001-01-01T00:00:00Z,"4 Núi Thành, Phường 13, Quận Tân Bình",,,"{""type"":""Point"",""coordinates"":[106.641524,10.799957]}",,,
aed730ea-d2b6-4272-8afb-1a6760c6a0ca,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/77e4b993-7a34-4535-9088-5f9eed9f9819,2023-08-07T02:53:11.000Z,admin,2,2023-08-07T02:53:11.000Z,admin,2,Bệnh viện Mắt Sài Gòn II,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Mắt Sài Gòn II,,,0001-01-01T00:00:00Z,"100 Lê Thị Riêng, Phường Bến Nghé, Quận 1",,,"{""type"":""Point"",""coordinates"":[106.698303,10.777226]}",,,
de632fc6-d932-4e59-bb6d-3b8ef231b578,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/364b6657-8aa3-4ae3-812b-d82d34fa83fe,2023-08-07T02:53:16.000Z,admin,2,2023-08-07T02:53:16.000Z,admin,2,Bệnh viện Đại học Y Dược TPHCM,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Đại học Y Dược TPHCM,,,0001-01-01T00:00:00Z,"215 Hồng Bàng, Phường 11, Quận 5",,,"{""type"":""Point"",""coordinates"":[106.664384901524,10.7555782757148]}",,,
bc652482-9a03-437b-9623-fdc7bdf17fde,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/f723bd12-8627-4d92-8d70-05212f1f94ee,2023-08-07T02:53:21.000Z,admin,2,2023-08-07T02:53:21.000Z,admin,2,Bệnh viện Thẩm Mỹ EMCAS,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Thẩm Mỹ EMCAS,,,0001-01-01T00:00:00Z,"14/27 Hoàng Dư Khương, Phường 12, Quận 10",,,"{""type"":""Point"",""coordinates"":[106.67436003685,10.7756490773063]}",,,
02614110-52d1-49dc-9f38-45992ada82c5,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/7aa97b43-5844-4e53-8a5d-d65cc54dffa6,2023-08-07T02:53:24.000Z,admin,2,2023-08-07T02:53:24.000Z,admin,2,Viện Y dược học dân tộc TP.HCM,dataexport_8_7_2023_9_11 am.xlsx,Viện Y dược học dân tộc TP.HCM,,,0001-01-01T00:00:00Z,"273 Nguyễn Văn Trỗi, Phường 10, Quận Phú Nhuận",,,"{""type"":""Point"",""coordinates"":[106.67159783316995,10.797799108594774]}",,,
3579785c-0f88-448e-8a2e-df066121cf6a,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/47a96c08-0d83-4a2f-a424-d4ff205b0832,2023-08-07T02:52:53.000Z,admin,2,2023-08-07T02:52:53.000Z,admin,2,Bệnh viện Nhân Dân Gia Định,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Nhân Dân Gia Định,,,0001-01-01T00:00:00Z,"1A Nơ Trang Long, Phường 7, Quận Bình Thạnh",,,"{""type"":""Point"",""coordinates"":[106.694913,10.803823]}",,,
a47ba402-b002-4c7a-a4c0-e642d1f3c091,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/c0649fe1-81f4-4c97-b923-e4785b275dc0,2023-08-07T02:52:56.000Z,admin,2,2023-08-07T02:52:56.000Z,admin,2,Bệnh viện Y học cổ truyền,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Y học cổ truyền,,,0001-01-01T00:00:00Z,"179-187 Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3",,,"{""type"":""Point"",""coordinates"":[106.687455,10.785918]}",,,
95ee3586-2570-42a1-91de-3a9094b4375d,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/3a914b68-c0db-45a7-a077-a9aea8b082cd,2023-08-07T02:52:56.000Z,admin,2,2023-08-07T02:52:56.000Z,admin,2,Bệnh viện Răng Hàm Mặt TP.HCM,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Răng Hàm Mặt TP.HCM,,,0001-01-01T00:00:00Z,"201A, Nguyễn Chí Thanh, Phường 12, Quận 5",,,"{""type"":""Point"",""coordinates"":[106.660623,10.757817]}",,,
3af29836-4832-4b98-b601-9f9c9e3d8f07,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/23ee2899-b795-4d22-ac28-1fa5e24c72ef,2023-08-07T02:53:00.000Z,admin,2,2023-08-07T02:53:00.000Z,admin,2,Trung tâm Y tế Quận 10,dataexport_8_7_2023_9_11 am.xlsx,Trung tâm Y tế Quận 10,,,0001-01-01T00:00:00Z,"403 Đ. Cách Mạng Tháng 8, Phường 13, Quận 10, Thành phố Hồ Chí Minh",,,"{""type"":""Point"",""coordinates"":[106.67563,10.780957]}",,,
a7c7da6c-9011-4d3d-88b8-379e32e08e03,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/8eac49ab-4866-4f7f-9e42-727149e1ec69,2023-08-07T02:53:02.000Z,admin,2,2023-08-07T02:53:02.000Z,admin,2,Bệnh viện Quận 8,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Quận 8,,,0001-01-01T00:00:00Z,"82 Cao Lỗ, Phường 4, Quận 8",,,"{""type"":""Point"",""coordinates"":[106.677800481818,10.7365188152081]}",,,
d1ee123c-af61-4020-b467-78d263bbaced,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/da3b38e3-af0b-41fb-9ba8-d51a5da1c934,2023-08-07T02:53:03.000Z,admin,2,2023-08-07T02:53:03.000Z,admin,2,Bệnh viện Nhân Dân 115,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Nhân Dân 115,,,0001-01-01T00:00:00Z,"527 Sư Vạn Hạnh, Phường 12, Quận 10",,,"{""type"":""Point"",""coordinates"":[106.667554,10.775298]}",,,
970cc260-cf9a-4689-b274-5d75f57bc0a7,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/65ebab01-05bd-4e18-b928-882edbdd45a2,2023-08-07T02:53:06.000Z,admin,2,2023-08-07T02:53:06.000Z,admin,2,Bệnh viện Quốc tế Mỹ,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Quốc tế Mỹ,,,0001-01-01T00:00:00Z,"Số 6 đường Bắc Nam 3, phường An Phú, TP. Thủ Đức",,,"{""type"":""Point"",""coordinates"":[106.75187,10.786704]}",,,
ea1c3754-00e8-4c04-b767-ff4def56f1c2,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/6809a0fa-f248-43cf-a51b-f9a0a5d48994,2023-08-07T02:53:07.000Z,admin,2,2023-08-07T02:53:07.000Z,admin,2,Bệnh viện Thẩm Mỹ Thanh Vân,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Thẩm Mỹ Thanh Vân,,,0001-01-01T00:00:00Z,"33G-H Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1",,,"{""type"":""Point"",""coordinates"":[106.702108,10.789424]}",,,
67bbef9a-cb87-4982-a59c-3fabdf93fc6a,ICTHCM_BENHVIEN,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_benhvien/dd7d0e2e-45c6-48c3-b30c-69970593b16d,2023-08-07T02:53:07.000Z,admin,2,2023-08-07T02:53:07.000Z,admin,2,Bệnh viện Huyện Củ Chi,dataexport_8_7_2023_9_11 am.xlsx,Bệnh viện Huyện Củ Chi,,,0001-01-01T00:00:00Z,"1307 Tỉnh lộ 7, ấp Chợ cũ, Xã An Nhơ Tây, Huyện Củ Chi",,,"{""type"":""Point"",""coordinates"":[106.5185,11.092303]}",,,
